amount,price,area,age,car,add,date,type,floor.height,subject,pattern,k
780,76.9,10.15,14,0,臺北市中山區新生北路二段７６號八樓之８,111/05/21,住宅大樓(11層含以上有電梯),八層/十二層,房地(土地+建物),1房1廳1衛,2
640,67.6,9.47,42,0,臺北市中山區新生北路二段１３３巷１８號三樓之６,111/05/21,華廈(10層含以下有電梯),三層/六層,房地(土地+建物),1房1廳1衛,2
3450,103.9,33.21,3,0,臺北市中山區中山北路二段１１８號九樓,111/05/20,住宅大樓(11層含以上有電梯),九層/十四層,房地(土地+建物)+車位,2房2廳1衛,2
775,62.3,12.44,35,0,臺北市中山區新生北路三段８２號八樓之７,111/05/20,華廈(10層含以下有電梯),八層/八層,房地(土地+建物),未知,2
1200,84.6,14.18,18,0,臺北市中山區合江街５８巷２０號五樓之２,111/05/17,華廈(10層含以下有電梯),五層/七層,房地(土地+建物),1房1廳1衛,2
1020,93.1,10.96,14,0,臺北市中山區中山北路一段５３巷８號十一樓之５,111/05/16,住宅大樓(11層含以上有電梯),十一層/十二層,房地(土地+建物),1房1廳1衛,2
648,69.1,9.37,18,0,臺北市中山區林森北路６５５號六樓,111/05/16,華廈(10層含以下有電梯),六層/十層,房地(土地+建物),1房1廳1衛,2
1700,100.7,16.88,12,0,臺北市中山區建國北路一段１５０號二樓之２,111/05/15,住宅大樓(11層含以上有電梯),二層/十三層,房地(土地+建物),2房1廳1衛,2
975,69.2,14.1,42,0,臺北市中山區民生東路二段８３號二樓之２０,111/05/14,華廈(10層含以下有電梯),二層/七層,房地(土地+建物),2房1廳1衛,2
1250,96.7,12.92,17,0,臺北市中山區天祥路８０號六樓之１,111/05/13,住宅大樓(11層含以上有電梯),六層/十四層,房地(土地+建物),1房1廳1衛,2
637,64.6,9.86,38,0,臺北市中山區林森北路８５巷６６弄２號二樓,111/05/11,華廈(10層含以下有電梯),二層/五層,房地(土地+建物),1房1廳1衛,2
1295,98.2,13.18,17,0,臺北市中山區天祥路８０號六樓之２,111/05/11,住宅大樓(11層含以上有電梯),六層/十四層,房地(土地+建物),3房1廳1衛,2
860,83.6,10.29,14,0,臺北市中山區雙城街１９巷８號三樓之２０,111/05/09,住宅大樓(11層含以上有電梯),三層/十四層,房地(土地+建物),1房1廳1衛,2
850,82.6,10.29,14,0,臺北市中山區雙城街１９巷８號十一樓之８,111/05/09,住宅大樓(11層含以上有電梯),十一層/十四層,房地(土地+建物),1房1廳1衛,2
3100,66,46.97,22,0,臺北市中山區敬業三路１６２巷１１７號四樓,111/05/09,華廈(10層含以下有電梯),四層/十層,房地(土地+建物),3房2廳2衛,2
1598,96,16.5,4,230,臺北市中山區中山北路二段６２巷３５號四樓之１,111/05/08,華廈(10層含以下有電梯),四層/七層,房地(土地+建物)+車位,1房1廳1衛,2
1357,88,15.42,14,0,臺北市中山區長春路２４７號十二樓之５,111/05/08,住宅大樓(11層含以上有電梯),十二層/十二層,房地(土地+建物),1房1廳1衛,2
1475,68.1,21.67,12,0,臺北市中山區長春路２８號六樓之３,111/05/06,住宅大樓(11層含以上有電梯),六層/十四層,房地(土地+建物)+車位,1房1廳1衛,2
2679,93,32.58,7,180,臺北市中山區松江路２０４巷２６號五樓,111/05/06,華廈(10層含以下有電梯),五層/六層,房地(土地+建物)+車位,未知,2
1100,110.3,9.97,13,200,臺北市中山區松江路２５巷５號四樓之３,111/05/06,住宅大樓(11層含以上有電梯),四層/十一層,房地(土地+建物)+車位,1房1廳1衛,2
1000,73.4,13.62,29,0,臺北市中山區新生北路三段８２巷２號十樓之２,111/05/04,華廈(10層含以下有電梯),十層/十層,房地(土地+建物),1房1廳1衛,2
1500,80.4,18.66,26,0,臺北市中山區新生北路二段３８號十樓之１,111/05/04,住宅大樓(11層含以上有電梯),十層/十七層,房地(土地+建物),2房2廳1衛,2
2650,94.4,32.1,15,150,臺北市中山區中山北路二段１６８之５號十一樓,111/04/30,住宅大樓(11層含以上有電梯),十一層/十四層,房地(土地+建物)+車位,2房2廳2衛,2
685,59.5,11.51,38,0,臺北市中山區農安街９號六樓之２,111/04/29,華廈(10層含以下有電梯),六層/九層,房地(土地+建物),1房1廳1衛,2
1550,71.8,21.59,4,0,臺北市中山區北安路６６９號二樓,111/04/29,華廈(10層含以下有電梯),二層/七層,房地(土地+建物),未知,2
2800,91.2,30.72,6,0,臺北市中山區中山北路二段５９巷７號六樓之２,111/04/29,華廈(10層含以下有電梯),六層/九層,房地(土地+建物),1房1廳1衛,2
1363.5,76.4,17.84,10,0,臺北市中山區新生北路三段１２號四樓之１,111/04/29,住宅大樓(11層含以上有電梯),四層/十一層,房地(土地+建物),2房1廳1衛,2
850,69.7,12.2,20,0,臺北市中山區南京東路一段１３２巷３０號四樓之３,111/04/27,華廈(10層含以下有電梯),四層/八層,房地(土地+建物),1房1廳1衛,2
2180,92.4,23.59,7,0,臺北市中山區建國北路三段７１號十三樓之２,111/04/27,住宅大樓(11層含以上有電梯),十三層/十四層,房地(土地+建物),3房2廳1衛,2
3088,85.2,36.26,7,0,臺北市中山區長安東路二段１９３號十一樓,111/04/27,住宅大樓(11層含以上有電梯),十一層/十一層,房地(土地+建物),2房2廳2衛,2
3100,65.8,47.11,22,0,臺北市中山區敬業三路１６２巷１５０號二樓,111/04/27,華廈(10層含以下有電梯),二層/十層,房地(土地+建物)+車位,3房2廳2衛,2
2400,50.9,47.14,23,0,臺北市中山區通北街１４０號三樓,111/04/26,華廈(10層含以下有電梯),三層/九層,房地(土地+建物)+車位,3房2廳2衛,2
1600,78.7,20.32,8,0,臺北市中山區吉林路２５８號二樓,111/04/26,華廈(10層含以下有電梯),二層/七層,房地(土地+建物)+車位,2房2廳2衛,2
1030,66.3,15.53,14,0,臺北市中山區林森北路８５巷３３號二樓之３,111/04/26,華廈(10層含以下有電梯),二層/七層,房地(土地+建物),2房1廳1衛,2
1550,74.2,20.88,14,0,臺北市中山區長春路２４７號十二樓之１,111/04/25,住宅大樓(11層含以上有電梯),十二層/十二層,房地(土地+建物)+車位,未知,2
850,79.9,10.63,14,0,臺北市中山區雙城街１９巷８號二樓之５,111/04/25,住宅大樓(11層含以上有電梯),二層/十四層,房地(土地+建物),1房1廳1衛,2
760,53.7,14.15,22,0,臺北市中山區林森北路３９９巷２６號六樓,111/04/24,華廈(10層含以下有電梯),六層/八層,房地(土地+建物)+車位,1房1廳1衛,2
725,69.3,10.46,18,0,臺北市中山區林森北路６５５號三樓之２,111/04/24,華廈(10層含以下有電梯),三層/十層,房地(土地+建物),1房0廳1衛,2
1830,89.6,20.42,7,0,臺北市中山區遼寧街１０１巷１９號四樓,111/04/24,華廈(10層含以下有電梯),四層/六層,房地(土地+建物),1房1廳1衛,2
1228,90.2,13.61,11,0,臺北市中山區北安路８２９號五樓之３,111/04/23,住宅大樓(11層含以上有電梯),五層/十四層,房地(土地+建物),未知,2
675,64.5,10.47,26,0,臺北市中山區雙城街３巷２號十五樓之１,111/04/23,住宅大樓(11層含以上有電梯),十五層/十五層,房地(土地+建物),1房1廳1衛,2
1820,72,29.53,12,150,臺北市中山區林森北路３０８號三樓之６,111/04/22,住宅大樓(11層含以上有電梯),三層/十五層,房地(土地+建物)+車位,1房2廳1衛,2
500,50.7,9.87,29,0,臺北市中山區長安東路一段１０１號四樓之３,111/04/22,華廈(10層含以下有電梯),四層/九層,房地(土地+建物),1房1廳1衛,2
782,52.7,14.83,26,0,臺北市中山區吉林路４１１號七樓之５,111/04/22,華廈(10層含以下有電梯),七層/七層,房地(土地+建物),未知,2
2970,63.2,47.01,22,0,臺北市中山區樂群二路１８６號五樓,111/04/22,華廈(10層含以下有電梯),五層/八層,房地(土地+建物)+車位,3房2廳2衛,2
3170,67.4,47.02,22,0,臺北市中山區樂群二路１６０號,111/04/21,華廈(10層含以下有電梯),一層/十層,房地(土地+建物)+車位,3房2廳2衛,2
1820,74.5,24.41,26,0,臺北市中山區新生北路二段３８號九樓之７,111/04/20,住宅大樓(11層含以上有電梯),九層/十七層,房地(土地+建物),2房2廳1衛,2
2468,85,29.05,12,0,臺北市中山區長春路２８號六樓之８,111/04/19,住宅大樓(11層含以上有電梯),六層/十四層,房地(土地+建物),2房1廳1衛,2
1210,75.1,16.11,13,0,臺北市中山區林森北路１２１號九樓之１２,111/04/19,住宅大樓(11層含以上有電梯),九層/十五層,房地(土地+建物),1房1廳1衛,2
1830,77.8,23.51,19,0,臺北市中山區農安街１９號十四樓,111/04/17,住宅大樓(11層含以上有電梯),十四層/十四層,房地(土地+建物),3房2廳1衛,2
1480,86.1,17.19,11,0,臺北市中山區中山北路二段１２８巷９號三樓之１,111/04/17,華廈(10層含以下有電梯),三層/十層,房地(土地+建物),1房1廳1衛,2
1100,60.7,18.12,20,150,臺北市中山區南京東路一段１３２巷３０號七樓之１,111/04/15,華廈(10層含以下有電梯),七層/八層,房地(土地+建物)+車位,1房1廳1衛,2
750,74.7,10.04,22,0,臺北市中山區北安路４５８巷４１弄４９號三樓,111/04/15,華廈(10層含以下有電梯),三層/七層,房地(土地+建物)+車位,3房2廳2衛,2
1775,77.6,22.88,10,0,臺北市中山區合江街１０５號四樓之１,111/04/14,華廈(10層含以下有電梯),四層/七層,房地(土地+建物),1房1廳1衛,2
969,65.8,14.72,18,0,臺北市中山區合江街５８巷２０號五樓,111/04/14,華廈(10層含以下有電梯),五層/七層,房地(土地+建物),未知,2
1670,70.2,23.78,12,0,臺北市中山區建國北路一段１５０號四樓之１０,111/04/13,住宅大樓(11層含以上有電梯),四層/十三層,房地(土地+建物)+車位,1房1廳1衛,2
860,83.6,10.29,14,0,臺北市中山區雙城街１９巷８號三樓之９,111/04/13,住宅大樓(11層含以上有電梯),三層/十四層,房地(土地+建物),1房1廳1衛,2
700,84.4,8.3,13,0,臺北市中山區林森北路１２１號十五樓之１３,111/04/12,住宅大樓(11層含以上有電梯),十五層/十五層,房地(土地+建物),1房2廳1衛,2
1000,107.7,9.29,13,0,臺北市中山區松江路２５巷５號四樓之２,111/04/12,住宅大樓(11層含以上有電梯),四層/十一層,房地(土地+建物),0房1廳1衛,2
1780,87.7,20.31,26,0,臺北市中山區新生北路二段４０號十六樓之７,111/04/11,住宅大樓(11層含以上有電梯),十六層/十七層,房地(土地+建物),2房1廳1衛,2
1100,66.1,16.65,6,0,臺北市中山區林森北路１０７巷２８號五樓之１,111/04/11,華廈(10層含以下有電梯),五層/七層,房地(土地+建物),1房1廳1衛,2
768,80.4,9.55,13,0,臺北市中山區中山北路一段８４號六樓之３,111/04/10,住宅大樓(11層含以上有電梯),六層/十三層,房地(土地+建物),1房1廳1衛,2
1388,95.4,14.56,17,0,臺北市中山區林森北路５３８號四樓之６,111/04/10,住宅大樓(11層含以上有電梯),四層/十四層,房地(土地+建物),2房1廳1衛,2
2100,84.9,24.74,14,0,臺北市中山區松江路３３０巷５３號八樓之５、八樓之６,111/04/10,華廈(10層含以下有電梯),八層/九層,房地(土地+建物),1房1廳1衛,2
1950,93.9,20.78,6,0,臺北市中山區新生北路二段６８巷８號九樓之１０,111/04/09,住宅大樓(11層含以上有電梯),九層/十二層,房地(土地+建物),2房2廳1衛,2
980,73,13.42,14,0,臺北市中山區新生北路二段６８巷１５號八樓之５,111/04/09,住宅大樓(11層含以上有電梯),八層/十二層,房地(土地+建物),1房1廳1衛,2
1500,103.9,14.44,12,0,臺北市中山區建國北路一段１５０號十二樓之１０,111/04/08,住宅大樓(11層含以上有電梯),十二層/十三層,房地(土地+建物),1房1廳1衛,2
1850,83.3,22.21,9,0,臺北市中山區龍江路４２９巷１６號五樓,111/04/08,華廈(10層含以下有電梯),五層/七層,房地(土地+建物),2房1廳1衛,2
3536,156.8,22.55,1,0,臺北市中山區松江路１１８號十七樓之８,111/04/07,住宅大樓(11層含以上有電梯),十七層/二十四層,房地(土地+建物),1房1廳1衛,2
1780,91.8,19.4,7,0,臺北市中山區遼寧街１０１巷１９號四樓之１,111/04/07,華廈(10層含以下有電梯),四層/六層,房地(土地+建物),1房1廳1衛,2
950,104.9,9.05,18,0,臺北市中山區松江路１３３巷５０號二樓,111/04/06,華廈(10層含以下有電梯),二層/八層,房地(土地+建物),1房1廳1衛,2
1560,71.2,21.9,9,0,臺北市中山區新生北路三段１６號九樓之１,111/04/06,住宅大樓(11層含以上有電梯),九層/十一層,房地(土地+建物)+車位,1房1廳1衛,2
630,80.2,7.86,39,0,臺北市中山區撫順街４１巷３號六樓之６,111/04/05,華廈(10層含以下有電梯),六層/六層,房地(土地+建物),1房1廳1衛,2
4050,79.6,50.87,24,0,臺北市中山區北安路６３０巷２５弄１８號三樓之２,111/04/04,華廈(10層含以下有電梯),三層/九層,房地(土地+建物)+車位,3房2廳2衛,2
1420,103.5,13.72,12,0,臺北市中山區南京東路二段１０８號十二樓之２０,111/04/03,住宅大樓(11層含以上有電梯),十二層/十八層,房地(土地+建物),未知,2
2588,84.7,30.55,13,0,臺北市中山區松江路１８４巷２６弄６號四樓之１,111/04/03,華廈(10層含以下有電梯),四層/九層,房地(土地+建物)+車位,2房2廳1衛,2
1000,79.2,12.63,17,0,臺北市中山區天祥路８０號十樓,111/04/02,住宅大樓(11層含以上有電梯),十層/十四層,房地(土地+建物),1房1廳1衛,2
1110,58.8,18.88,14,0,臺北市中山區雙城街１９巷８號十二樓之１７,111/04/02,住宅大樓(11層含以上有電梯),十二層/十四層,房地(土地+建物)+車位,1房1廳1衛,2
1180,89.6,13.17,13,0,臺北市中山區復興北路４４８號九樓之１０,111/04/02,住宅大樓(11層含以上有電梯),九層/十二層,房地(土地+建物)+車位,1房1廳1衛,2
950,90.3,10.51,17,0,臺北市中山區遼寧街１０１巷２５號三樓之１,111/04/01,華廈(10層含以下有電梯),三層/七層,房地(土地+建物),1房1廳1衛,2
1036,78.4,13.22,19,0,臺北市中山區林森北路４８１號七樓之９,111/04/01,住宅大樓(11層含以上有電梯),七層/十四層,房地(土地+建物),1房1廳1衛,2
2570,101.5,36.67,4,250,臺北市中山區南京東路三段８９巷２７弄１０號三樓,111/04/01,華廈(10層含以下有電梯),三層/十層,房地(土地+建物)+車位,2房1廳1衛,2
2790,74.5,37.44,26,0,臺北市中山區明水路５５５號三樓之１４,111/03/31,住宅大樓(11層含以上有電梯),"三層,四層/十六層",房地(土地+建物)+車位,2房1廳1衛,2
2020,106.2,19.02,13,0,臺北市中山區四平街５６號六樓之３,111/03/31,住宅大樓(11層含以上有電梯),六層/十一層,房地(土地+建物),2房1廳1衛,2
1268,72.7,17.45,14,0,臺北市中山區長安東路二段１０５號九樓之６,111/03/31,住宅大樓(11層含以上有電梯),九層/十三層,房地(土地+建物)+車位,未知,2
1450,85.8,26.7,11,250,臺北市中山區北安路８２９號四樓之７,111/03/31,住宅大樓(11層含以上有電梯),四層/十四層,房地(土地+建物)+車位,1房1廳1衛,2
2500,58.6,43.4,2,180,臺北市中山區新生北路三段８７巷９號五樓,111/03/30,華廈(10層含以下有電梯),五層/七層,房地(土地+建物)+車位,2房2廳2衛,2
2156,58.6,36.77,26,0,臺北市中山區新生北路二段３６號十四樓,111/03/30,住宅大樓(11層含以上有電梯),十四層/十七層,房地(土地+建物)+車位,2房2廳2衛,2
2960,62.8,47.11,22,0,臺北市中山區敬業三路１６２巷８９號十樓,111/03/30,華廈(10層含以下有電梯),十層/十層,房地(土地+建物)+車位,2房2廳1衛,2
625,73.6,8.49,14,0,臺北市中山區新生北路二段７６號五樓,111/03/29,住宅大樓(11層含以上有電梯),五層/十二層,房地(土地+建物),1房1廳1衛,2
