"add","date","amount","price","area","type","age","floor.height","subject","pattern","car","use","section","lon","lat"
"臺北市北投區崗山路１８號四樓","111/09/01",1650,51.8,31.85,"華廈(10層含以下有電梯)",14,"四層/七層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.486924,25.14133
"臺北市北投區行義路１２８號三樓","111/08/31",1550,34.8,44.52,"華廈(10層含以下有電梯)",41,"三層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5286131,25.128895
"臺北市北投區中山北路七段２１９巷３弄２７６號四樓","111/08/31",3100,50.2,61.7,"華廈(10層含以下有電梯)",15,"四層/七層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5305102,25.1325327
"臺北市北投區知行路２９２巷１４弄１１號四樓","111/08/31",1330,41.7,31.91,"公寓(5樓含以下無電梯)",38,"四層/五層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.4687993,25.1212796
"臺北市北投區奇岩路２３１號","111/08/31",4500,60,75.3,"華廈(10層含以下有電梯)",7,"一層/五層","房地(土地+建物)+車位","4房2廳2衛","260","住家用","北投區",121.5097224,25.1278513
"臺北市北投區明德路３３１巷１６號三樓","111/08/30",1500,41.4,36.24,"公寓(5樓含以下無電梯)",53,"三層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5192552,25.1161198
"臺北市北投區溫泉路３４巷９弄２號三樓","111/08/30",1800,39.3,45.79,"公寓(5樓含以下無電梯)",42,"三層/五層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.5040566,25.133461
"臺北市北投區中央北路三段１４８巷５弄１１號五樓","111/08/30",860,31.5,27.3,"公寓(5樓含以下無電梯)",36,"五層/五層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.482224,25.1373838
"臺北市北投區中央北路四段５４１巷３號十八樓","111/08/30",2442,76.3,41.06,"住宅大樓(11層含以上有電梯)",1,"十八層/十八層","房地(土地+建物)+車位","2房1廳1衛","270","住家用","北投區",121.467968,25.1276186
"臺北市北投區行義路１８６巷２６弄４號六樓","111/08/30",1084,28.3,38.33,"華廈(10層含以下有電梯)",37,"六層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5296992,25.1322773
"臺北市北投區中央北路二段３５０巷６２號十二樓","111/08/29",2200,37.8,58.19,"住宅大樓(11層含以上有電梯)",7,"十二層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.4884361,25.1395778
"臺北市北投區明德路１５０巷１５號十二樓","111/08/28",5300,90.7,76.67,"住宅大樓(11層含以上有電梯)",14,"十二層/十四層","房地(土地+建物)+車位","3房2廳2衛","488","住家用","北投區",121.5215499,25.1101418
"臺北市北投區新民路１巷８號六樓之８","111/08/28",565,37.1,15.22,"華廈(10層含以下有電梯)",42,"六層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.507712,25.141317
"臺北市北投區知行路２０１巷１１弄１０號四樓","111/08/28",1033,37.5,27.55,"公寓(5樓含以下無電梯)",43,"四層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.465995,25.1197446
"臺北市北投區中央北路一段１１３號九樓","111/08/28",4380,64.8,67.58,"住宅大樓(11層含以上有電梯)",10,"九層/十五層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.4993512,25.134788
"臺北市北投區文化三路１７２號八樓","111/08/27",2470,42.7,57.79,"華廈(10層含以下有電梯)",3,"八層/十層","房地(土地+建物)+車位","2房1廳1衛","0","住家用","北投區",121.4986705,25.1402287
"臺北市北投區中央北路四段３５４巷３３號二樓","111/08/27",1400,37.8,37.04,"公寓(5樓含以下無電梯)",39,"二層/五層","房地(土地+建物)","6房0廳6衛","0","住家用","北投區",121.4707129,25.1298423
"臺北市北投區文林北路１３０號十四樓之１","111/08/27",4836,67.7,71.47,"住宅大樓(11層含以上有電梯)",16,"十四層/十四層","房地(土地+建物)+車位","2房2廳2衛","0","住家用","北投區",121.517054,25.1060347
"臺北市北投區新民路５３之１號四樓","111/08/27",1120,41,27.32,"華廈(10層含以下有電梯)",15,"四層/十層","房地(土地+建物)+車位","1房1廳1衛","0","住家用","北投區",121.5105407,25.1401413
"臺北市北投區中央北路二段３５０巷６２號十三樓","111/08/27",2850,49,58.19,"住宅大樓(11層含以上有電梯)",7,"十三層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.4884361,25.1395778
"臺北市北投區泉源路４９之４號五樓","111/08/27",498,28.6,17.41,"華廈(10層含以下有電梯)",41,"五層/七層","房地(土地+建物)","1房0廳1衛","0","住家用","北投區",121.5088058,25.1413044
"臺北市北投區東華街一段５００號十一樓之１","111/08/27",5380,77.2,69.72,"住宅大樓(11層含以上有電梯)",17,"十一層/十四層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.5170389,25.1129124
"臺北市北投區溫泉路１３９號七樓之３","111/08/27",480,39.8,12.05,"華廈(10層含以下有電梯)",45,"七層/七層","房地(土地+建物)","1房0廳1衛","0","住家用","北投區",121.5119595,25.1399752
"臺北市北投區中山北路七段２１９巷３弄１７７號七樓","111/08/27",2225,65.4,34.02,"華廈(10層含以下有電梯)",38,"七層/七層","房地(土地+建物)","2房2廳2衛","0","住家用","北投區",121.53068,25.128893
"臺北市北投區中和街２０巷２８號二樓","111/08/26",1980,37,53.51,"公寓(5樓含以下無電梯)",41,"二層/五層","房地(土地+建物)","6房0廳6衛","0","住家用","北投區",121.5045013,25.1384743
"臺北市北投區中央北路四段４５６巷３弄４號一樓","111/08/26",888,34.8,25.49,"公寓(5樓含以下無電梯)",41,"一層/四層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.4695689,25.1293042
"臺北市北投區中央北路二段９５巷１弄２３號二樓","111/08/26",540,18.4,29.36,"公寓(5樓含以下無電梯)",45,"二層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.4959993,25.1362404
"臺北市北投區中山路２８之６號五樓","111/08/25",835,34.9,23.93,"華廈(10層含以下有電梯)",41,"五層/八層","房地(土地+建物)","2房1廳2衛","0","住家用","北投區",121.5104059,25.1372079
"臺北市北投區中央北路二段３５０巷７８號八樓","111/08/25",2766.7,49.9,55.47,"住宅大樓(11層含以上有電梯)",7,"八層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.4886382,25.1386694
"臺北市北投區三合街一段１１７巷７６號","111/08/24",3950,53,74.49,"華廈(10層含以下有電梯)",2,"一層,見其他登記事項/九層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5045074,25.125152
"臺北市北投區民族街１１巷１２號四樓之１","111/08/23",1458,60.5,24.11,"華廈(10層含以下有電梯)",15,"四層/七層","房地(土地+建物)","1房2廳1衛","0","住家用","北投區",121.505832,25.1332427
"臺北市北投區石牌路一段１６６巷５３號三樓","111/08/23",1410,60.6,23.27,"公寓(5樓含以下無電梯)",48,"三層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5145533,25.1131726
"臺北市北投區中央北路二段３５０巷８６號十一樓","111/08/23",3080,46.1,66.86,"住宅大樓(11層含以上有電梯)",7,"十一層/十四層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.4886382,25.1386694
"臺北市北投區北投路二段１７號","111/08/22",5450,76.3,71.46,"住宅大樓(11層含以上有電梯)",32,"一層,二層/十三層","房地(土地+建物)","4房4廳3衛","0","住家用","北投區",121.4980894,25.1313101
"臺北市北投區復興三路２０１巷４弄１３號一樓、二樓","111/08/21",3000,0,64.31,"透天厝",46,"全/二層","房地(土地+建物)","5房3廳3衛","0","住家用","北投區",121.5033798,25.1489439
"臺北市北投區幽雅路７號八樓之７","111/08/21",1136,45.4,28.74,"住宅大樓(11層含以上有電梯)",14,"八層/十三層","房地(土地+建物)+車位","1房1廳1衛","150","住家用","北投區",121.5134154,25.1372467
"臺北市北投區義理街６３巷１７之１９號二樓","111/08/21",2688,51.5,52.21,"公寓(5樓含以下無電梯)",33,"二層,三層/五層","房地(土地+建物)","4房2廳2衛","0","住家用","北投區",121.5152854,25.1174947
"臺北市北投區尊賢街２６４巷３號三樓","111/08/21",1525,51,29.89,"公寓(5樓含以下無電梯)",46,"三層,陽臺/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5072728,25.1175282
"臺北市北投區文林北路２２２號十二樓之２","111/08/19",600,13.7,43.81,"住宅大樓(11層含以上有電梯)",27,"十二層/二十三層","房地(土地+建物)+車位","2房2廳1衛","0","住家用","北投區",121.5142063,25.1083461
"臺北市北投區石牌路二段３１５巷３４弄２６號五樓","111/08/18",875,73.3,11.93,"華廈(10層含以下有電梯)",4,"五層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5242893,25.1234887
"臺北市北投區石牌路二段３１５巷３４弄２２號五樓","111/08/18",1045,73.3,17.19,"華廈(10層含以下有電梯)",4,"五層/七層","房地(土地+建物)+車位","1房1廳1衛","170","住家用","北投區",121.5233789,25.1230603
"臺北市北投區石牌路二段３５７巷１１號四樓","111/08/18",3200,57.3,55.84,"住宅大樓(11層含以上有電梯)",26,"四層,電梯樓梯間/十二層","房地(土地+建物)+車位","3房2廳2衛","250","住家用","北投區",121.5250239,25.124457
"臺北市北投區中央北路一段１６７巷１１號七樓之１","111/08/18",980,55.8,17.58,"華廈(10層含以下有電梯)",27,"七層/八層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.4982349,25.1348255
"臺北市北投區三合街一段１１７巷７６號二樓","111/08/18",3250,63.6,51.12,"華廈(10層含以下有電梯)",2,"二層/九層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5039593,25.1267552
"臺北市北投區清江路１０８號五樓","111/08/18",1375,40.8,33.67,"公寓(5樓含以下無電梯)",41,"五層/五層","房地(土地+建物)","4房2廳1衛","0","住家用","北投區",121.5016647,25.1296006
"臺北市北投區泉源路４１巷４３號二樓","111/08/17",940,32.3,29.08,"公寓(5樓含以下無電梯)",37,"二層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.506078,25.141003
"臺北市北投區光明路２２０號八樓","111/08/17",1450,44.2,32.81,"住宅大樓(11層含以上有電梯)",45,"八層/十二層","房地(土地+建物)","3房1廳2衛","0","住家用","北投區",121.5046756,25.1362525
"臺北市北投區大屯路３１巷３號","111/08/17",1090,0,24.89,"透天厝",51,"全/二層","房地(土地+建物)","3房1廳2衛","0","住家用","北投區",121.5005322,25.1436751
"臺北市北投區中和街３９８巷５弄２號六樓之２","111/08/17",482,49.5,9.73,"華廈(10層含以下有電梯)",27,"六層/十層","房地(土地+建物)","1房0廳1衛","0","住家用","北投區",121.4986448,25.1440241
"臺北市北投區崇仁路一段１５８巷１號三樓","111/08/15",1550,46.6,33.29,"公寓(5樓含以下無電梯)",42,"三層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5021904,25.1232052
"臺北市北投區稻香路１６１巷１６弄１０之３號二樓","111/08/15",2099,68.4,38.48,"華廈(10層含以下有電梯)",1,"二層/五層","房地(土地+建物)+車位","2房2廳1衛","200","住家用","北投區",121.4876845,25.1416822
"臺北市北投區溫泉路１４３之７號四樓","111/08/14",615,27.4,22.42,"公寓(5樓含以下無電梯)",34,"四層/五層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5132792,25.1404521
"臺北市北投區溫泉路３７巷３０號十一樓之６","111/08/14",1165,43.9,26.57,"住宅大樓(11層含以上有電梯)",17,"十一層/十三層","房地(土地+建物)+車位","1房1廳1衛","0","住家用","北投區",121.5036248,25.1341312
"臺北市北投區大業路５２９號九樓","111/08/14",1650,55.4,29.78,"住宅大樓(11層含以上有電梯)",27,"九層/十二層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4962659,25.1352
"臺北市北投區中山北路七段２１９巷３弄１５１號七樓","111/08/14",1750,46.7,37.45,"華廈(10層含以下有電梯)",38,"七層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.530557,25.1285201
"臺北市北投區雙全街４２號四樓","111/08/13",1200,39.2,30.64,"公寓(5樓含以下無電梯)",37,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.500924,25.138206
"臺北市北投區稻香路１３５巷１８號五樓","111/08/13",1070,28.1,38.06,"公寓(5樓含以下無電梯)",32,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.489385,25.142221
"臺北市北投區崗山路２２之１號","111/08/12",1820,17.1,106.44,"華廈(10層含以下有電梯)",31,"一層/七層","房地(土地+建物)+車位","5房3廳3衛","0","住家用","北投區",121.4870029,25.1413101
"臺北市北投區天母北路１０５巷１５弄１號四樓之３","111/08/12",680,67.1,10.13,"住宅大樓(11層含以上有電梯)",27,"四層/十一層","房地(土地+建物)","0房1廳1衛","0","住家用","北投區",121.5273903,25.1240576
"臺北市北投區中央北路二段３５０巷７２號十二樓","111/08/11",1450,26.1,55.47,"住宅大樓(11層含以上有電梯)",7,"十二層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.4884361,25.1395778
"臺北市北投區中央北路一段１８０巷１１號","111/08/11",500,33.6,14.86,"公寓(5樓含以下無電梯)",42,"一層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.4982459,25.1361568
"臺北市北投區石牌路二段３１５巷３４弄１７之１號","111/08/10",2300,54.6,42.14,"公寓(5樓含以下無電梯)",35,"一層/五層","房地(土地+建物)","3房1廳3衛","0","住家用","北投區",121.523382,25.1234989
"臺北市北投區裕民六路２號十六樓之２","111/08/10",4100,68.9,59.47,"住宅大樓(11層含以上有電梯)",27,"十六層/二十二層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.517272,25.1134295
"臺北市北投區光明路２６號二十三樓之１","111/08/10",1600,50.2,31.86,"住宅大樓(11層含以上有電梯)",15,"二十三層/二十九層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.4992684,25.1322952
